system_id,utterance_id,wav_a_path,wav_b_path,human_speaker,human_accent,model_speaker,model_accent,human_accent_minus_speaker,model_accent_minus_speaker,absolute_gap_error
sys024,utt100,wav/vmc2026-track3-sys024-utt100.wav,wav/vmc2026-track3-sys019-utt099.wav,4.8,5.0,4.204743899124868,4.2605368129547845,0.2,0.05579291383,0.14420708617
sys013,utt100,wav/vmc2026-track3-sys013-utt100.wav,wav/vmc2026-track3-sys019-utt099.wav,3.6,3.6,4.14933766384145,4.160193519065377,0.0,0.010855855224,0.010855855224
sys012,utt054,wav/vmc2026-track3-sys012-utt054.wav,wav/vmc2026-track3-sys019-utt053.wav,4.6,4.6,4.006980579613272,4.135121103917127,0.0,0.128140524304,0.128140524304
sys022,utt098,wav/vmc2026-track3-sys022-utt098.wav,wav/vmc2026-track3-sys019-utt097.wav,3.6,3.4,3.9057038522338976,3.729182679468874,-0.2,-0.176521172765,0.023478827235
sys010,utt058,wav/vmc2026-track3-sys010-utt058.wav,wav/vmc2026-track3-sys019-utt057.wav,4.2,4.2,3.9865167736108686,4.216276933812331,0.0,0.229760160201,0.229760160201
sys005,utt188,wav/vmc2026-track3-sys005-utt188.wav,wav/vmc2026-track3-sys019-utt187.wav,2.8,2.8,3.3141300587085105,3.404089884686678,0.0,0.089959825978,0.089959825978
sys004,utt038,wav/vmc2026-track3-sys004-utt038.wav,wav/vmc2026-track3-sys019-utt037.wav,3.2,3.6,3.48741273755775,3.5162450725904595,0.4,0.028832335033,0.37116766496700004
sys004,utt156,wav/vmc2026-track3-sys004-utt156.wav,wav/vmc2026-track3-sys019-utt155.wav,4.0,4.2,3.7158482344515322,3.8083845397838374,0.2,0.092536305332,0.10746369466800001
sys010,utt052,wav/vmc2026-track3-sys010-utt052.wav,wav/vmc2026-track3-sys019-utt051.wav,4.8,4.8,4.066976847587698,4.147560274496478,0.0,0.080583426909,0.080583426909
sys004,utt138,wav/vmc2026-track3-sys004-utt138.wav,wav/vmc2026-track3-sys019-utt137.wav,3.0,3.2,3.0331222995207288,3.2910434169618354,0.2,0.257921117441,0.05792111744099998
sys004,utt036,wav/vmc2026-track3-sys004-utt036.wav,wav/vmc2026-track3-sys019-utt035.wav,3.6,4.0,3.530930311539178,3.3318587531726602,0.4,-0.199071558367,0.599071558367
sys021,utt038,wav/vmc2026-track3-sys021-utt038.wav,wav/vmc2026-track3-sys019-utt037.wav,3.0,3.0,3.784482440351626,3.5868006660327785,0.0,-0.197681774319,0.197681774319
sys004,utt056,wav/vmc2026-track3-sys004-utt056.wav,wav/vmc2026-track3-sys019-utt055.wav,3.2,3.4,3.626948100906004,3.7419140308473433,0.2,0.114965929941,0.08503407005900002
sys021,utt318,wav/vmc2026-track3-sys021-utt318.wav,wav/vmc2026-track3-sys019-utt317.wav,4.2,3.8,3.9412133018207633,3.9797159500106933,-0.4,0.03850264819,0.43850264819
sys006,utt058,wav/vmc2026-track3-sys006-utt058.wav,wav/vmc2026-track3-sys019-utt057.wav,4.8,4.8,4.680989882579563,4.7042351085937,0.0,0.023245226014,0.023245226014
sys006,utt096,wav/vmc2026-track3-sys006-utt096.wav,wav/vmc2026-track3-sys019-utt095.wav,3.8,3.2,4.4484350368923256,4.375203414220875,-0.6,-0.073231622671,0.526768377329
sys021,utt160,wav/vmc2026-track3-sys021-utt160.wav,wav/vmc2026-track3-sys019-utt159.wav,4.8,4.8,4.257998337368127,4.1492814111301275,0.0,-0.108716926238,0.108716926238
sys004,utt182,wav/vmc2026-track3-sys004-utt182.wav,wav/vmc2026-track3-sys019-utt181.wav,3.4,3.8,3.4184256762407155,3.5914487803144595,0.4,0.173023104074,0.226976895926
sys014,utt188,wav/vmc2026-track3-sys014-utt188.wav,wav/vmc2026-track3-sys019-utt187.wav,3.8,3.6,4.383706279972392,4.278856807049262,-0.2,-0.104849472923,0.09515052707700002
sys026,utt100,wav/vmc2026-track3-sys026-utt100.wav,wav/vmc2026-track3-sys019-utt099.wav,3.8,3.4,3.9752832994551275,3.948939415007122,-0.4,-0.026343884448,0.373656115552
sys012,utt056,wav/vmc2026-track3-sys012-utt056.wav,wav/vmc2026-track3-sys019-utt055.wav,4.2,4.0,3.979165277926332,4.199220140879657,-0.2,0.220054862953,0.420054862953
sys011,utt094,wav/vmc2026-track3-sys011-utt094.wav,wav/vmc2026-track3-sys019-utt093.wav,4.6,4.6,4.410222067510968,4.367361292912908,0.0,-0.042860774598,0.042860774598
sys013,utt058,wav/vmc2026-track3-sys013-utt058.wav,wav/vmc2026-track3-sys019-utt057.wav,4.4,4.4,4.31331560409793,4.467887641881832,0.0,0.154572037784,0.154572037784
sys021,utt042,wav/vmc2026-track3-sys021-utt042.wav,wav/vmc2026-track3-sys019-utt041.wav,3.0,2.4,4.03980477601135,3.8733774717664646,-0.6,-0.166427304245,0.433572695755
sys020,utt054,wav/vmc2026-track3-sys020-utt054.wav,wav/vmc2026-track3-sys019-utt053.wav,3.0,3.0,3.137281465832364,3.404359348510777,0.0,0.267077882678,0.267077882678
sys021,utt114,wav/vmc2026-track3-sys021-utt114.wav,wav/vmc2026-track3-sys019-utt113.wav,3.2,2.6,3.4159708220758676,3.085075861134625,-0.6,-0.330894960941,0.26910503905899996
sys015,utt098,wav/vmc2026-track3-sys015-utt098.wav,wav/vmc2026-track3-sys019-utt097.wav,4.4,4.4,4.153610407294774,4.231578297969991,0.0,0.077967890675,0.077967890675
sys021,utt054,wav/vmc2026-track3-sys021-utt054.wav,wav/vmc2026-track3-sys019-utt053.wav,3.8,3.8,3.849692906968032,3.8664272503728343,0.0,0.016734343405,0.016734343405
sys021,utt072,wav/vmc2026-track3-sys021-utt072.wav,wav/vmc2026-track3-sys019-utt071.wav,4.4,3.8,4.081918423118095,3.7984318031833286,-0.6,-0.283486619935,0.31651338006499996
sys003,utt052,wav/vmc2026-track3-sys003-utt052.wav,wav/vmc2026-track3-sys019-utt051.wav,4.4,4.4,4.3404780858507035,4.32954079083673,0.0,-0.010937295014,0.010937295014
sys021,utt174,wav/vmc2026-track3-sys021-utt174.wav,wav/vmc2026-track3-sys019-utt173.wav,3.0,2.0,3.8433711219925515,3.4162964597054724,-1.0,-0.427074662287,0.572925337713
sys021,utt320,wav/vmc2026-track3-sys021-utt320.wav,wav/vmc2026-track3-sys019-utt319.wav,3.2,4.0,3.6072639358694056,3.6401209287089604,0.8,0.03285699284,0.7671430071600001
sys026,utt060,wav/vmc2026-track3-sys026-utt060.wav,wav/vmc2026-track3-sys019-utt059.wav,3.6,4.2,3.842601083025176,4.085437877307191,0.6,0.242836794282,0.357163205718
sys004,utt196,wav/vmc2026-track3-sys004-utt196.wav,wav/vmc2026-track3-sys019-utt195.wav,2.8,3.8,3.4744385235289847,3.6027816150103567,1.0,0.128343091481,0.871656908519
sys024,utt092,wav/vmc2026-track3-sys024-utt092.wav,wav/vmc2026-track3-sys019-utt091.wav,3.4,3.0,4.03780277892953,4.076596341344953,-0.4,0.038793562415,0.438793562415
sys004,utt202,wav/vmc2026-track3-sys004-utt202.wav,wav/vmc2026-track3-sys019-utt201.wav,3.2,2.6,3.235066613624603,3.260209993618107,-0.6,0.025143379994,0.6251433799939999
sys004,utt320,wav/vmc2026-track3-sys004-utt320.wav,wav/vmc2026-track3-sys019-utt319.wav,2.4,2.6,3.4892933790184704,3.750761538949188,0.2,0.261468159931,0.061468159930999966
sys003,utt058,wav/vmc2026-track3-sys003-utt058.wav,wav/vmc2026-track3-sys019-utt057.wav,4.0,3.8,4.332831151059302,4.3980223717845135,-0.2,0.065191220725,0.265191220725
sys004,utt226,wav/vmc2026-track3-sys004-utt226.wav,wav/vmc2026-track3-sys019-utt225.wav,3.0,3.4,3.3960294398776156,3.6860718742064056,0.4,0.290042434329,0.10995756567100001
sys007,utt096,wav/vmc2026-track3-sys007-utt096.wav,wav/vmc2026-track3-sys019-utt095.wav,2.0,1.8,3.591999866492336,3.507984266866945,-0.2,-0.084015599625,0.115984400375
sys021,utt310,wav/vmc2026-track3-sys021-utt310.wav,wav/vmc2026-track3-sys019-utt309.wav,3.8,4.0,3.9690728218261633,3.9769450970285503,0.2,0.007872275202,0.192127724798
sys015,utt056,wav/vmc2026-track3-sys015-utt056.wav,wav/vmc2026-track3-sys019-utt055.wav,3.0,3.2,3.9724902583319768,4.121906984865495,0.2,0.149416726534,0.050583273466
sys021,utt294,wav/vmc2026-track3-sys021-utt294.wav,wav/vmc2026-track3-sys019-utt293.wav,3.2,3.6,4.0354704335226765,3.9018054531760673,0.4,-0.133664980347,0.533664980347
sys004,utt292,wav/vmc2026-track3-sys004-utt292.wav,wav/vmc2026-track3-sys019-utt291.wav,2.6,3.2,3.630423561151521,3.7876877184005364,0.6,0.157264157249,0.442735842751
sys017,utt098,wav/vmc2026-track3-sys017-utt098.wav,wav/vmc2026-track3-sys019-utt097.wav,3.2,2.8,4.0885393619704065,4.123798813858462,-0.4,0.035259451888,0.435259451888
sys005,utt060,wav/vmc2026-track3-sys005-utt060.wav,wav/vmc2026-track3-sys019-utt059.wav,2.8,3.2,3.4215123067743196,3.7162492070061885,0.4,0.294736900232,0.10526309976800002
sys021,utt046,wav/vmc2026-track3-sys021-utt046.wav,wav/vmc2026-track3-sys019-utt045.wav,3.2,3.4,3.8805997172916986,4.129651009800147,0.2,0.249051292508,0.049051292508
sys004,utt148,wav/vmc2026-track3-sys004-utt148.wav,wav/vmc2026-track3-sys019-utt147.wav,3.0,2.4,3.4217895101667253,3.4379680079094728,-0.6,0.016178497743,0.6161784977429999
sys024,utt054,wav/vmc2026-track3-sys024-utt054.wav,wav/vmc2026-track3-sys019-utt053.wav,4.4,4.4,4.1879153184312665,4.215953283733424,0.0,0.028037965302,0.028037965302
sys023,utt098,wav/vmc2026-track3-sys023-utt098.wav,wav/vmc2026-track3-sys019-utt097.wav,4.8,4.8,4.349941806185037,4.125732794638164,0.0,-0.224209011547,0.224209011547
sys016,utt060,wav/vmc2026-track3-sys016-utt060.wav,wav/vmc2026-track3-sys019-utt059.wav,3.0,3.4,3.566750532700472,3.8589450549838435,0.4,0.292194522283,0.107805477717
sys004,utt304,wav/vmc2026-track3-sys004-utt304.wav,wav/vmc2026-track3-sys019-utt303.wav,3.6,4.0,3.404800298863069,3.598344586588955,0.4,0.193544287726,0.20645571227400003
sys004,utt288,wav/vmc2026-track3-sys004-utt288.wav,wav/vmc2026-track3-sys019-utt287.wav,3.8,3.0,3.5005747766662525,3.4284815102908035,-0.8,-0.072093266375,0.727906733625
sys002,utt096,wav/vmc2026-track3-sys002-utt096.wav,wav/vmc2026-track3-sys019-utt095.wav,4.8,3.6,4.172488132532129,4.051225956948837,-1.2,-0.121262175583,1.078737824417
sys010,utt100,wav/vmc2026-track3-sys010-utt100.wav,wav/vmc2026-track3-sys019-utt099.wav,4.6,3.4,4.30491006974743,4.168997031290304,-1.2,-0.135913038457,1.064086961543
sys004,utt026,wav/vmc2026-track3-sys004-utt026.wav,wav/vmc2026-track3-sys019-utt025.wav,3.0,2.4,3.574148402556596,3.6843062950605394,-0.6,0.110157892504,0.710157892504
sys004,utt302,wav/vmc2026-track3-sys004-utt302.wav,wav/vmc2026-track3-sys019-utt301.wav,3.4,3.6,3.430099667863149,3.6220107495422713,0.2,0.191911081679,0.008088918321000005
sys004,utt248,wav/vmc2026-track3-sys004-utt248.wav,wav/vmc2026-track3-sys019-utt247.wav,3.2,4.2,3.7074901258392425,3.7831292227962683,1.0,0.075639096957,0.924360903043
sys004,utt290,wav/vmc2026-track3-sys004-utt290.wav,wav/vmc2026-track3-sys019-utt289.wav,3.0,2.8,3.4845219105586973,3.4290465522410787,-0.2,-0.055475358318,0.14452464168200002
sys021,utt242,wav/vmc2026-track3-sys021-utt242.wav,wav/vmc2026-track3-sys019-utt241.wav,3.4,2.6,4.136139861191613,3.785752962295474,-0.8,-0.350386898896,0.44961310110400005
sys004,utt278,wav/vmc2026-track3-sys004-utt278.wav,wav/vmc2026-track3-sys019-utt277.wav,3.6,3.8,3.6314367844367808,3.5869071487201,0.2,-0.044529635717,0.244529635717
sys009,utt054,wav/vmc2026-track3-sys009-utt054.wav,wav/vmc2026-track3-sys019-utt053.wav,5.0,5.0,4.530950329873949,4.360459403329422,0.0,-0.170490926545,0.170490926545
sys024,utt094,wav/vmc2026-track3-sys024-utt094.wav,wav/vmc2026-track3-sys019-utt093.wav,4.8,4.8,4.0761451522054815,4.083486000621901,0.0,0.007340848416,0.007340848416
sys012,utt240,wav/vmc2026-track3-sys012-utt240.wav,wav/vmc2026-track3-sys019-utt239.wav,4.0,3.8,3.91162802774387,3.8338288971454526,-0.2,-0.077799130598,0.122200869402
sys021,utt198,wav/vmc2026-track3-sys021-utt198.wav,wav/vmc2026-track3-sys019-utt197.wav,4.4,5.0,4.232683239330893,4.2946640952387245,0.6,0.061980855908,0.538019144092
sys002,utt060,wav/vmc2026-track3-sys002-utt060.wav,wav/vmc2026-track3-sys019-utt059.wav,5.0,4.8,4.188559244633737,4.240430550594991,-0.2,0.051871305961,0.251871305961
sys021,utt188,wav/vmc2026-track3-sys021-utt188.wav,wav/vmc2026-track3-sys019-utt187.wav,4.0,3.4,3.867194229989056,3.6629395955099717,-0.6,-0.204254634479,0.395745365521
sys018,utt054,wav/vmc2026-track3-sys018-utt054.wav,wav/vmc2026-track3-sys019-utt053.wav,1.6,1.6,2.0258088071833087,2.4913922644879154,0.0,0.465583457305,0.465583457305
sys026,utt098,wav/vmc2026-track3-sys026-utt098.wav,wav/vmc2026-track3-sys019-utt097.wav,4.6,4.4,3.812019559655024,3.782272629830842,-0.2,-0.029746929824,0.170253070176
sys021,utt088,wav/vmc2026-track3-sys021-utt088.wav,wav/vmc2026-track3-sys019-utt087.wav,2.2,2.6,3.5729924375784754,3.342614334348455,0.4,-0.23037810323,0.63037810323
sys021,utt224,wav/vmc2026-track3-sys021-utt224.wav,wav/vmc2026-track3-sys019-utt223.wav,4.6,4.4,4.0141285967403695,4.032102329272838,-0.2,0.017973732532,0.217973732532
sys023,utt096,wav/vmc2026-track3-sys023-utt096.wav,wav/vmc2026-track3-sys019-utt095.wav,4.0,4.0,4.230474265819483,4.0350421731213055,0.0,-0.195432092698,0.195432092698
sys004,utt224,wav/vmc2026-track3-sys004-utt224.wav,wav/vmc2026-track3-sys019-utt223.wav,2.8,3.4,3.1768913982459104,3.5835236366376937,0.6,0.406632238392,0.19336776160799996
sys021,utt236,wav/vmc2026-track3-sys021-utt236.wav,wav/vmc2026-track3-sys019-utt235.wav,3.2,3.2,3.9917971804137578,3.6834051620194432,0.0,-0.308392018394,0.308392018394
sys011,utt054,wav/vmc2026-track3-sys011-utt054.wav,wav/vmc2026-track3-sys019-utt053.wav,4.4,4.4,4.400469543324422,4.406789507773504,0.0,0.006319964449,0.006319964449
sys004,utt312,wav/vmc2026-track3-sys004-utt312.wav,wav/vmc2026-track3-sys019-utt311.wav,3.4,3.8,3.6342805633051993,3.690764980340095,0.4,0.056484417035,0.343515582965
sys025,utt058,wav/vmc2026-track3-sys025-utt058.wav,wav/vmc2026-track3-sys019-utt057.wav,3.6,3.4,3.9013276813939997,4.105022517331752,-0.2,0.203694835938,0.40369483593800004
sys006,utt098,wav/vmc2026-track3-sys006-utt098.wav,wav/vmc2026-track3-sys019-utt097.wav,4.4,4.4,4.5634318475667985,4.470167989119374,0.0,-0.093263858447,0.093263858447
sys004,utt260,wav/vmc2026-track3-sys004-utt260.wav,wav/vmc2026-track3-sys019-utt259.wav,2.8,3.6,3.30862811336101,3.282634643437609,0.8,-0.025993469923,0.825993469923
sys002,utt100,wav/vmc2026-track3-sys002-utt100.wav,wav/vmc2026-track3-sys019-utt099.wav,4.8,4.2,4.303200623504519,4.155813591268075,-0.6,-0.147387032236,0.45261296776399995
sys004,utt052,wav/vmc2026-track3-sys004-utt052.wav,wav/vmc2026-track3-sys019-utt051.wav,3.4,3.4,3.5382148925165247,3.735052102585435,0.0,0.196837210069,0.196837210069
sys025,utt240,wav/vmc2026-track3-sys025-utt240.wav,wav/vmc2026-track3-sys019-utt239.wav,4.6,4.4,3.8486888966191968,3.944186578024439,-0.2,0.095497681405,0.295497681405
sys012,utt094,wav/vmc2026-track3-sys012-utt094.wav,wav/vmc2026-track3-sys019-utt093.wav,4.2,4.4,3.8166146285768034,3.9748591199889205,0.2,0.158244491412,0.04175550858800001
sys021,utt168,wav/vmc2026-track3-sys021-utt168.wav,wav/vmc2026-track3-sys019-utt167.wav,2.6,2.6,3.9973520152047612,3.9686736518392345,0.0,-0.028678363366,0.028678363366
sys008,utt188,wav/vmc2026-track3-sys008-utt188.wav,wav/vmc2026-track3-sys019-utt187.wav,4.8,4.6,4.403446533363863,4.381805899212097,-0.2,-0.021640634152,0.178359365848
sys004,utt194,wav/vmc2026-track3-sys004-utt194.wav,wav/vmc2026-track3-sys019-utt193.wav,2.25,2.5,3.0345680478596013,3.436699611422314,0.25,0.402131563563,0.152131563563
sys021,utt286,wav/vmc2026-track3-sys021-utt286.wav,wav/vmc2026-track3-sys019-utt285.wav,2.2,3.2,4.03458692095426,3.8019717922829757,1.0,-0.232615128671,1.232615128671
sys024,utt052,wav/vmc2026-track3-sys024-utt052.wav,wav/vmc2026-track3-sys019-utt051.wav,4.8,4.6,4.333922900699921,4.413269039389063,-0.2,0.079346138689,0.27934613868900005
sys002,utt094,wav/vmc2026-track3-sys002-utt094.wav,wav/vmc2026-track3-sys019-utt093.wav,3.2,2.8,4.171430701482471,4.06541035563852,-0.4,-0.106020345844,0.293979654156
sys004,utt048,wav/vmc2026-track3-sys004-utt048.wav,wav/vmc2026-track3-sys019-utt047.wav,3.0,3.25,3.664414170425336,3.8899802873559404,0.25,0.225566116931,0.02443388306899999
sys021,utt102,wav/vmc2026-track3-sys021-utt102.wav,wav/vmc2026-track3-sys019-utt101.wav,3.4,3.8,3.8571489715077,3.913219032649079,0.4,0.056070061141,0.34392993885900003
sys021,utt202,wav/vmc2026-track3-sys021-utt202.wav,wav/vmc2026-track3-sys019-utt201.wav,3.4,3.2,3.9660988548709746,3.851654496222279,-0.2,-0.114444358649,0.08555564135100001
sys018,utt240,wav/vmc2026-track3-sys018-utt240.wav,wav/vmc2026-track3-sys019-utt239.wav,3.2,3.2,3.5008255381590896,3.5313993535216373,0.0,0.030573815363,0.030573815363
sys026,utt052,wav/vmc2026-track3-sys026-utt052.wav,wav/vmc2026-track3-sys019-utt051.wav,2.4,3.0,3.728128595137696,3.943401459255695,0.6,0.215272864118,0.38472713588199997
sys017,utt058,wav/vmc2026-track3-sys017-utt058.wav,wav/vmc2026-track3-sys019-utt057.wav,3.0,3.6,4.366841289349212,4.516887331641748,0.6,0.150046042293,0.449953957707
sys021,utt020,wav/vmc2026-track3-sys021-utt020.wav,wav/vmc2026-track3-sys019-utt019.wav,3.4,4.0,4.008711550829716,3.957197920521023,0.6,-0.051513630309,0.651513630309
sys004,utt314,wav/vmc2026-track3-sys004-utt314.wav,wav/vmc2026-track3-sys019-utt313.wav,2.6,2.8,3.267110844347842,3.465990308105708,0.2,0.198879463758,0.0011205362420000087
sys023,utt054,wav/vmc2026-track3-sys023-utt054.wav,wav/vmc2026-track3-sys019-utt053.wav,4.4,3.8,4.39775700043814,4.265386827770703,-0.6,-0.132370172667,0.46762982733299996
sys009,utt188,wav/vmc2026-track3-sys009-utt188.wav,wav/vmc2026-track3-sys019-utt187.wav,4.6,4.6,4.15646277187943,4.095767730485149,0.0,-0.060695041394,0.060695041394
sys021,utt312,wav/vmc2026-track3-sys021-utt312.wav,wav/vmc2026-track3-sys019-utt311.wav,3.2,2.8,3.978910225637732,3.899653804403883,-0.4,-0.079256421234,0.320743578766
sys004,utt166,wav/vmc2026-track3-sys004-utt166.wav,wav/vmc2026-track3-sys019-utt165.wav,2.25,3.0,3.896199768990256,3.861954718409027,0.75,-0.034245050581,0.784245050581
sys021,utt110,wav/vmc2026-track3-sys021-utt110.wav,wav/vmc2026-track3-sys019-utt109.wav,2.4,2.8,4.0006737279433935,4.0446710892283875,0.4,0.043997361285,0.35600263871500004
sys004,utt206,wav/vmc2026-track3-sys004-utt206.wav,wav/vmc2026-track3-sys019-utt205.wav,2.75,2.75,3.2440668182895354,3.3955698101678276,0.0,0.151502991878,0.151502991878
sys004,utt198,wav/vmc2026-track3-sys004-utt198.wav,wav/vmc2026-track3-sys019-utt197.wav,2.75,3.0,3.154695576934356,3.428634607604734,0.25,0.27393903067,0.023939030670000028
sys004,utt066,wav/vmc2026-track3-sys004-utt066.wav,wav/vmc2026-track3-sys019-utt065.wav,3.5,3.75,3.589200288756054,3.614407588570376,0.25,0.025207299814,0.224792700186
sys021,utt212,wav/vmc2026-track3-sys021-utt212.wav,wav/vmc2026-track3-sys019-utt211.wav,4.0,4.2,3.985629619334695,4.013498299916556,0.2,0.027868680582,0.172131319418
sys021,utt216,wav/vmc2026-track3-sys021-utt216.wav,wav/vmc2026-track3-sys019-utt215.wav,4.6,4.8,4.163739725664276,4.1422913506777705,0.2,-0.021448374987,0.221448374987
sys021,utt116,wav/vmc2026-track3-sys021-utt116.wav,wav/vmc2026-track3-sys019-utt115.wav,2.4,2.4,3.613871839560617,3.4787240514925126,0.0,-0.135147788068,0.135147788068
sys021,utt144,wav/vmc2026-track3-sys021-utt144.wav,wav/vmc2026-track3-sys019-utt143.wav,3.2,3.2,3.249847909133131,3.421141451912935,0.0,0.17129354278,0.17129354278
sys004,utt088,wav/vmc2026-track3-sys004-utt088.wav,wav/vmc2026-track3-sys019-utt087.wav,2.75,3.0,3.4573572924433122,3.614000879305008,0.25,0.156643586862,0.093356413138
sys021,utt086,wav/vmc2026-track3-sys021-utt086.wav,wav/vmc2026-track3-sys019-utt085.wav,2.8,2.6,3.609669265343134,3.5726663021480474,-0.2,-0.037002963195,0.162997036805
sys021,utt060,wav/vmc2026-track3-sys021-utt060.wav,wav/vmc2026-track3-sys019-utt059.wav,3.8,4.0,3.833285764981546,4.015244228946168,0.2,0.181958463965,0.018041536035
sys006,utt100,wav/vmc2026-track3-sys006-utt100.wav,wav/vmc2026-track3-sys019-utt099.wav,5.0,5.0,4.5116623979260035,4.448154706154467,0.0,-0.063507691772,0.063507691772
sys001,utt188,wav/vmc2026-track3-sys001-utt188.wav,wav/vmc2026-track3-sys019-utt187.wav,4.0,4.0,4.277010086138716,4.294310454325359,0.0,0.017300368187,0.017300368187
sys009,utt100,wav/vmc2026-track3-sys009-utt100.wav,wav/vmc2026-track3-sys019-utt099.wav,3.0,2.6,4.477633851180868,4.2353917636087814,-0.4,-0.242242087572,0.15775791242800002
sys014,utt054,wav/vmc2026-track3-sys014-utt054.wav,wav/vmc2026-track3-sys019-utt053.wav,3.6,4.4,4.383010328219408,4.346377520742696,0.8,-0.036632807477,0.8366328074770001
sys021,utt200,wav/vmc2026-track3-sys021-utt200.wav,wav/vmc2026-track3-sys019-utt199.wav,4.0,4.6,4.2520610257339655,4.340205361787947,0.6,0.088144336054,0.511855663946
sys004,utt242,wav/vmc2026-track3-sys004-utt242.wav,wav/vmc2026-track3-sys019-utt241.wav,2.75,3.0,3.839640271705198,3.846758430595209,0.25,0.00711815889,0.24288184111
sys015,utt100,wav/vmc2026-track3-sys015-utt100.wav,wav/vmc2026-track3-sys019-utt099.wav,3.6,4.8,3.9360738813462297,4.068841437225635,1.2,0.132767555879,1.067232444121
sys004,utt118,wav/vmc2026-track3-sys004-utt118.wav,wav/vmc2026-track3-sys019-utt117.wav,2.75,3.25,3.552953712996036,3.41782931122249,0.5,-0.135124401774,0.635124401774
sys004,utt158,wav/vmc2026-track3-sys004-utt158.wav,wav/vmc2026-track3-sys019-utt157.wav,3.25,3.5,3.715389308529746,3.8671889737318934,0.25,0.151799665202,0.098200334798
sys021,utt190,wav/vmc2026-track3-sys021-utt190.wav,wav/vmc2026-track3-sys019-utt189.wav,1.8,2.4,3.8536417593773615,3.63971887404334,0.6,-0.213922885334,0.8139228853339999
sys026,utt054,wav/vmc2026-track3-sys026-utt054.wav,wav/vmc2026-track3-sys019-utt053.wav,3.2,3.8,3.8228155081126536,3.858991453156894,0.6,0.036175945044,0.563824054956
sys004,utt060,wav/vmc2026-track3-sys004-utt060.wav,wav/vmc2026-track3-sys019-utt059.wav,3.0,3.25,3.452546555768919,3.7308180239171813,0.25,0.278271468148,0.028271468148000023
sys004,utt228,wav/vmc2026-track3-sys004-utt228.wav,wav/vmc2026-track3-sys019-utt227.wav,3.0,3.25,3.4071801129762407,3.7647110857851334,0.25,0.357530972809,0.10753097280899998
sys025,utt188,wav/vmc2026-track3-sys025-utt188.wav,wav/vmc2026-track3-sys019-utt187.wav,3.6,3.8,3.8359349421825577,3.854773360946787,0.2,0.018838418764,0.181161581236
sys021,utt130,wav/vmc2026-track3-sys021-utt130.wav,wav/vmc2026-track3-sys019-utt129.wav,3.4,3.4,3.962579506473519,3.767171574140083,0.0,-0.195407932333,0.195407932333
sys017,utt054,wav/vmc2026-track3-sys017-utt054.wav,wav/vmc2026-track3-sys019-utt053.wav,3.2,4.0,4.17371774641468,4.141754990059992,0.8,-0.031962756355,0.831962756355
sys004,utt298,wav/vmc2026-track3-sys004-utt298.wav,wav/vmc2026-track3-sys019-utt297.wav,3.0,3.0,3.6015919140164407,3.6956575021396474,0.0,0.094065588123,0.094065588123
sys004,utt074,wav/vmc2026-track3-sys004-utt074.wav,wav/vmc2026-track3-sys019-utt073.wav,3.25,3.0,3.3891374060723796,3.5324921113162606,-0.25,0.143354705244,0.393354705244
sys026,utt094,wav/vmc2026-track3-sys026-utt094.wav,wav/vmc2026-track3-sys019-utt093.wav,2.8,3.2,3.8258838625148845,3.7357409767574183,0.4,-0.090142885757,0.49014288575700005
sys006,utt240,wav/vmc2026-track3-sys006-utt240.wav,wav/vmc2026-track3-sys019-utt239.wav,5.0,5.0,4.161583585498748,4.031433183625307,0.0,-0.130150401873,0.130150401873
sys004,utt150,wav/vmc2026-track3-sys004-utt150.wav,wav/vmc2026-track3-sys019-utt149.wav,2.5,2.75,3.400386078192217,3.4434454224804374,0.25,0.043059344288,0.206940655712
sys004,utt192,wav/vmc2026-track3-sys004-utt192.wav,wav/vmc2026-track3-sys019-utt191.wav,2.75,3.5,3.2566202270198454,3.3814560514417025,0.75,0.124835824422,0.625164175578
sys003,utt100,wav/vmc2026-track3-sys003-utt100.wav,wav/vmc2026-track3-sys019-utt099.wav,4.2,4.4,4.255938361108951,4.182722867628749,0.2,-0.07321549348,0.27321549348
sys021,utt154,wav/vmc2026-track3-sys021-utt154.wav,wav/vmc2026-track3-sys019-utt153.wav,3.6,3.8,4.138655758741479,4.002215136750333,0.2,-0.136440621991,0.336440621991
sys004,utt040,wav/vmc2026-track3-sys004-utt040.wav,wav/vmc2026-track3-sys019-utt039.wav,3.75,4.25,3.69668015095371,3.6428964081179895,0.5,-0.053783742836,0.553783742836
sys018,utt096,wav/vmc2026-track3-sys018-utt096.wav,wav/vmc2026-track3-sys019-utt095.wav,1.8,1.6,3.5147618490371286,3.7749351960828568,-0.2,0.260173347046,0.460173347046
sys007,utt222,wav/vmc2026-track3-sys007-utt222.wav,wav/vmc2026-track3-sys019-utt221.wav,3.8,3.0,3.4329427057579274,3.7815397941779283,-0.8,0.34859708842,1.14859708842
sys004,utt176,wav/vmc2026-track3-sys004-utt176.wav,wav/vmc2026-track3-sys019-utt175.wav,3.8,4.2,2.927711621902064,2.93254036372439,0.4,0.004828741822,0.39517125817800003
sys021,utt004,wav/vmc2026-track3-sys021-utt004.wav,wav/vmc2026-track3-sys019-utt003.wav,4.6,4.4,3.8277033981655735,3.822582820936457,-0.2,-0.005120577229,0.194879422771
